team1_points,team2_points,period,clock_minutes,clock_seconds,action_team,action_player_number,action_player_name,action_description,assist_player,shot_value,shot_outcome,seconds_remaining_period,seconds_remaining_game,pbp-team1_1,pbp-team1_2,pbp-team1_3,pbp-team1_4,pbp-team1_5,pbp-team2_1,pbp-team2_2,pbp-team2_3,pbp-team2_4,pbp-team2_5,game_id
10,23,1,0,46,pbp-team1,1,Quinton Rolle,Steal,NA,NA,NA,46,1846,Emmanuel Alexander,Leonardo Burrows,Michael Johnson,Quinton Rolle,Theon Missick,Curtis Jones,Jackson Paveletzke,Omaha Biliew,Robert Jones,Tre King,game_1
10,23,1,0,29,pbp-team2,33,Omaha Biliew,Personal foul,NA,NA,NA,29,1829,Emmanuel Alexander,Leonardo Burrows,Michael Johnson,Quinton Rolle,Theon Missick,Curtis Jones,Jackson Paveletzke,Omaha Biliew,Robert Jones,Tre King,game_1
10,23,1,0,29,pbp-team1,7,Theon Missick,Foul drawn,NA,NA,NA,29,1829,Emmanuel Alexander,Leonardo Burrows,Michael Johnson,Quinton Rolle,Theon Missick,Curtis Jones,Jackson Paveletzke,Omaha Biliew,Robert Jones,Tre King,game_1
10,23,1,0,29,pbp-team1,7,Theon Missick,Free throw 1 of 2 missed,NA,NA,1,29,1829,Emmanuel Alexander,Leonardo Burrows,Michael Johnson,Quinton Rolle,Theon Missick,Curtis Jones,Jackson Paveletzke,Omaha Biliew,Robert Jones,Tre King,game_1
10,23,1,0,29,pbp-team1,NA,NA,Offensive Dead Ball Rebound,NA,NA,NA,29,1829,Emmanuel Alexander,Leonardo Burrows,Michael Johnson,Quinton Rolle,Theon Missick,Curtis Jones,Jackson Paveletzke,Omaha Biliew,Robert Jones,Tre King,game_1
10,23,1,0,29,pbp-team1,7,Theon Missick,Free throw 2 of 2 missed,NA,NA,1,29,1829,Emmanuel Alexander,Leonardo Burrows,Michael Johnson,Quinton Rolle,Theon Missick,Curtis Jones,Jackson Paveletzke,Omaha Biliew,Robert Jones,Tre King,game_1
10,23,1,0,28,pbp-team2,33,Omaha Biliew,Defensive rebound,NA,NA,NA,28,1828,Emmanuel Alexander,Leonardo Burrows,Michael Johnson,Quinton Rolle,Theon Missick,Curtis Jones,Jackson Paveletzke,Omaha Biliew,Robert Jones,Tre King,game_1
10,23,1,0,28,pbp-team1,1,Quinton Rolle,Personal foul,NA,NA,NA,28,1828,Emmanuel Alexander,Leonardo Burrows,Michael Johnson,Quinton Rolle,Theon Missick,Curtis Jones,Jackson Paveletzke,Omaha Biliew,Robert Jones,Tre King,game_1
10,23,1,0,28,pbp-team2,33,Omaha Biliew,Foul drawn,NA,NA,NA,28,1828,Emmanuel Alexander,Leonardo Burrows,Michael Johnson,Quinton Rolle,Theon Missick,Curtis Jones,Jackson Paveletzke,Omaha Biliew,Robert Jones,Tre King,game_1
10,25,1,0,4,pbp-team2,5,Curtis Jones,2pt jump shot made IOWA STATE UNIVERSITY - lead by 15,Jackson Paveletzke,2,1,4,1804,Emmanuel Alexander,Leonardo Burrows,Michael Johnson,Quinton Rolle,Theon Missick,Curtis Jones,Jackson Paveletzke,Omaha Biliew,Robert Jones,Tre King,game_1
10,25,1,0,0,NA,NA,NA,Period end,NA,NA,NA,0,1800,Emmanuel Alexander,Leonardo Burrows,Michael Johnson,Quinton Rolle,Theon Missick,Curtis Jones,Jackson Paveletzke,Omaha Biliew,Robert Jones,Tre King,game_1
10,25,2,9,50,pbp-team2,3,Tamin Lipsey,3pt jump shot missed,NA,3,1,590,1790,Arlington Brown,Davito Mcintosh,Joshua Symonette,Justin Burrows,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,25,2,9,44,pbp-team2,3,Tamin Lipsey,Offensive rebound,NA,NA,NA,584,1784,Arlington Brown,Davito Mcintosh,Joshua Symonette,Justin Burrows,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,25,2,9,44,pbp-team2,3,Tamin Lipsey,Turnover - backcourt,NA,NA,NA,584,1784,Arlington Brown,Davito Mcintosh,Joshua Symonette,Justin Burrows,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,25,2,9,27,pbp-team1,NA,NA,Turnover - 24 seconds,NA,NA,NA,567,1767,Arlington Brown,Davito Mcintosh,Joshua Symonette,Justin Burrows,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,25,2,9,27,pbp-team1,10,Arlington Brown,Personal foul,NA,NA,NA,567,1767,Arlington Brown,Davito Mcintosh,Joshua Symonette,Justin Burrows,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,25,2,9,27,pbp-team2,3,Tamin Lipsey,Foul drawn,NA,NA,NA,567,1767,Arlington Brown,Davito Mcintosh,Joshua Symonette,Justin Burrows,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,25,2,9,27,pbp-team2,3,Tamin Lipsey,Free throw 1 of 2 missed,NA,NA,1,567,1767,Arlington Brown,Davito Mcintosh,Joshua Symonette,Justin Burrows,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,25,2,9,27,pbp-team2,NA,NA,Offensive Dead Ball Rebound,NA,NA,NA,567,1767,Arlington Brown,Davito Mcintosh,Joshua Symonette,Justin Burrows,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,26,2,9,27,pbp-team2,3,Tamin Lipsey,Free throw 2 of 2 made IOWA STATE UNIVERSITY - lead by 16,NA,NA,1,567,1767,Arlington Brown,Davito Mcintosh,Joshua Symonette,Justin Burrows,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,26,2,9,20,pbp-team2,3,Tamin Lipsey,Personal foul,NA,NA,NA,560,1760,Arlington Brown,Davito Mcintosh,Joshua Symonette,Justin Burrows,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,26,2,9,20,pbp-team1,5,Davito Mcintosh,Foul drawn,NA,NA,NA,560,1760,Arlington Brown,Davito Mcintosh,Joshua Symonette,Justin Burrows,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,26,2,9,20,pbp-team1,5,Davito Mcintosh,Free throw 1 of 2 missed,NA,NA,1,560,1760,Arlington Brown,Davito Mcintosh,Joshua Symonette,Justin Burrows,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,26,2,9,20,pbp-team1,NA,NA,Offensive Dead Ball Rebound,NA,NA,NA,560,1760,Arlington Brown,Davito Mcintosh,Joshua Symonette,Justin Burrows,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,26,2,9,20,pbp-team1,5,Davito Mcintosh,Free throw 2 of 2 missed,NA,NA,1,560,1760,Arlington Brown,Davito Mcintosh,Joshua Symonette,Justin Burrows,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,26,2,9,20,pbp-team2,22,Milan Momcilovic,Defensive rebound,NA,NA,NA,560,1760,Arlington Brown,Davito Mcintosh,Joshua Symonette,Justin Burrows,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,26,2,9,9,pbp-team1,9,Nicholas Jones,Personal foul,NA,NA,NA,549,1749,Davito Mcintosh,Joshua Symonette,Justin Burrows,Nicholas Jones,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,26,2,9,9,pbp-team2,24,Hason Ward,Foul drawn,NA,NA,NA,549,1749,Davito Mcintosh,Joshua Symonette,Justin Burrows,Nicholas Jones,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,27,2,9,6,pbp-team2,24,Hason Ward,Free throw 1 of 2 made IOWA STATE UNIVERSITY - lead by 17,NA,NA,1,546,1746,Davito Mcintosh,Joshua Symonette,Justin Burrows,Nicholas Jones,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,28,2,9,6,pbp-team2,24,Hason Ward,Free throw 2 of 2 made IOWA STATE UNIVERSITY - lead by 18,NA,NA,1,546,1746,Davito Mcintosh,Joshua Symonette,Justin Burrows,Nicholas Jones,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,28,2,8,54,pbp-team1,15,Joshua Symonette,2pt jump shot missed,NA,2,1,534,1734,Davito Mcintosh,Joshua Symonette,Justin Burrows,Nicholas Jones,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,28,2,8,54,pbp-team2,22,Milan Momcilovic,Block,NA,NA,NA,534,1734,Davito Mcintosh,Joshua Symonette,Justin Burrows,Nicholas Jones,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,28,2,8,44,pbp-team1,15,Joshua Symonette,Offensive rebound,NA,NA,NA,524,1724,Davito Mcintosh,Joshua Symonette,Justin Burrows,Nicholas Jones,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,28,2,8,44,pbp-team2,4,Demarion Watson,Personal foul,NA,NA,NA,524,1724,Davito Mcintosh,Joshua Symonette,Justin Burrows,Nicholas Jones,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
10,28,2,8,44,pbp-team1,15,Joshua Symonette,Foul drawn,NA,NA,NA,524,1724,Davito Mcintosh,Joshua Symonette,Justin Burrows,Nicholas Jones,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
11,28,2,8,42,pbp-team1,15,Joshua Symonette,Free throw 1 of 3 made LUCAYANS BASKETBALL - trail by 17,NA,NA,1,522,1722,Davito Mcintosh,Joshua Symonette,Justin Burrows,Nicholas Jones,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
12,28,2,8,42,pbp-team1,15,Joshua Symonette,Free throw 2 of 3 made LUCAYANS BASKETBALL - trail by 16,NA,NA,1,522,1722,Davito Mcintosh,Joshua Symonette,Justin Burrows,Nicholas Jones,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
13,28,2,8,42,pbp-team1,15,Joshua Symonette,Free throw 3 of 3 made LUCAYANS BASKETBALL - trail by 15,NA,NA,1,522,1722,Davito Mcintosh,Joshua Symonette,Justin Burrows,Nicholas Jones,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
13,28,2,8,30,pbp-team2,22,Milan Momcilovic,2pt jump shot missed,NA,2,1,510,1710,Davito Mcintosh,Joshua Symonette,Justin Burrows,Nicholas Jones,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
13,28,2,8,26,pbp-team2,4,Demarion Watson,Offensive rebound,NA,NA,NA,506,1706,Davito Mcintosh,Joshua Symonette,Justin Burrows,Nicholas Jones,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
13,30,2,8,26,pbp-team2,4,Demarion Watson,2pt lay up made IOWA STATE UNIVERSITY - lead by 17,NA,2,1,506,1706,Davito Mcintosh,Joshua Symonette,Justin Burrows,Nicholas Jones,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
13,30,2,8,16,pbp-team2,24,Hason Ward,Personal foul,NA,NA,NA,496,1696,Davito Mcintosh,Joshua Symonette,Justin Burrows,Nicholas Jones,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
13,30,2,8,16,pbp-team1,53,Randon Swaby,Foul drawn,NA,NA,NA,496,1696,Davito Mcintosh,Joshua Symonette,Justin Burrows,Nicholas Jones,Randon Swaby,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
13,30,2,8,4,pbp-team2,22,Milan Momcilovic,Personal foul,NA,NA,NA,484,1684,Emmanuel Alexander,Joshua Symonette,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
13,30,2,8,4,pbp-team1,9,Nicholas Jones,Foul drawn,NA,NA,NA,484,1684,Emmanuel Alexander,Joshua Symonette,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
13,30,2,7,56,pbp-team1,2,Emmanuel Alexander,3pt jump shot missed,NA,3,1,476,1676,Emmanuel Alexander,Joshua Symonette,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
13,30,2,7,50,pbp-team2,10,Keshon Gilbert,Defensive rebound,NA,NA,NA,470,1670,Emmanuel Alexander,Joshua Symonette,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
13,32,2,7,48,pbp-team2,10,Keshon Gilbert,2pt driving layup made IOWA STATE UNIVERSITY - lead by 19,NA,2,1,468,1668,Emmanuel Alexander,Joshua Symonette,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
13,32,2,7,48,pbp-team1,30,Michael Johnson,Personal foul,NA,NA,NA,468,1668,Emmanuel Alexander,Joshua Symonette,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
13,32,2,7,48,pbp-team2,10,Keshon Gilbert,Foul drawn,NA,NA,NA,468,1668,Emmanuel Alexander,Joshua Symonette,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
13,33,2,7,48,pbp-team2,10,Keshon Gilbert,Free throw 1 of 1 made IOWA STATE UNIVERSITY - lead by 20,NA,NA,1,468,1668,Emmanuel Alexander,Joshua Symonette,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
13,33,2,7,38,pbp-team1,56,Sylvaughn Armbrister,2pt jump shot missed,NA,2,1,458,1658,Joshua Symonette,Lamont Mcphee,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
13,33,2,7,35,pbp-team2,22,Milan Momcilovic,Defensive rebound,NA,NA,NA,455,1655,Joshua Symonette,Lamont Mcphee,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
13,33,2,7,34,pbp-team2,10,Keshon Gilbert,Turnover - travel,NA,NA,NA,454,1654,Joshua Symonette,Lamont Mcphee,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
13,33,2,7,28,pbp-team2,3,Tamin Lipsey,Personal foul,NA,NA,NA,448,1648,Joshua Symonette,Lamont Mcphee,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
13,33,2,7,28,pbp-team1,6,Lamont Mcphee,Foul drawn,NA,NA,NA,448,1648,Joshua Symonette,Lamont Mcphee,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
14,33,2,7,28,pbp-team1,6,Lamont Mcphee,Free throw 1 of 2 made LUCAYANS BASKETBALL - trail by 19,NA,NA,1,448,1648,Joshua Symonette,Lamont Mcphee,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
15,33,2,7,28,pbp-team1,6,Lamont Mcphee,Free throw 2 of 2 made LUCAYANS BASKETBALL - trail by 18,NA,NA,1,448,1648,Joshua Symonette,Lamont Mcphee,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Demarion Watson,Hason Ward,Keshon Gilbert,Milan Momcilovic,Tamin Lipsey,game_1
15,33,2,7,10,pbp-team2,22,Milan Momcilovic,2pt jump shot missed,NA,2,1,430,1630,Joshua Symonette,Lamont Mcphee,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Hason Ward,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Tre King,game_1
15,33,2,7,7,pbp-team1,9,Nicholas Jones,Defensive rebound,NA,NA,NA,427,1627,Joshua Symonette,Lamont Mcphee,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Hason Ward,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Tre King,game_1
15,33,2,7,2,pbp-team2,12,Robert Jones,Personal foul,NA,NA,NA,422,1622,Joshua Symonette,Lamont Mcphee,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Hason Ward,Jackson Paveletzke,Keshon Gilbert,Robert Jones,Tre King,game_1
15,33,2,7,2,pbp-team1,30,Michael Johnson,Foul drawn,NA,NA,NA,422,1622,Joshua Symonette,Lamont Mcphee,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Hason Ward,Jackson Paveletzke,Keshon Gilbert,Robert Jones,Tre King,game_1
15,33,2,7,2,pbp-team1,30,Michael Johnson,Free throw 1 of 2 missed,NA,NA,1,422,1622,Joshua Symonette,Lamont Mcphee,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Hason Ward,Jackson Paveletzke,Keshon Gilbert,Robert Jones,Tre King,game_1
15,33,2,7,2,pbp-team1,NA,NA,Offensive Dead Ball Rebound,NA,NA,NA,422,1622,Joshua Symonette,Lamont Mcphee,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Hason Ward,Jackson Paveletzke,Keshon Gilbert,Robert Jones,Tre King,game_1
16,33,2,7,2,pbp-team1,30,Michael Johnson,Free throw 2 of 2 made LUCAYANS BASKETBALL - trail by 17,NA,NA,1,422,1622,Joshua Symonette,Lamont Mcphee,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Hason Ward,Jackson Paveletzke,Keshon Gilbert,Robert Jones,Tre King,game_1
16,36,2,7,2,pbp-team2,10,Keshon Gilbert,3pt jump shot made IOWA STATE UNIVERSITY - lead by 20,NA,3,1,422,1622,Joshua Symonette,Lamont Mcphee,Michael Johnson,Nicholas Jones,Sylvaughn Armbrister,Hason Ward,Jackson Paveletzke,Keshon Gilbert,Robert Jones,Tre King,game_1
16,36,2,6,52,pbp-team1,8,Dacoda Johnson,2pt jump shot missed,NA,2,1,412,1612,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,game_1
16,36,2,6,48,pbp-team2,1,Jackson Paveletzke,Defensive rebound,NA,NA,NA,408,1608,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,game_1
16,38,2,6,47,pbp-team2,12,Robert Jones,2pt jump shot made IOWA STATE UNIVERSITY - lead by 22,NA,2,1,407,1607,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,game_1
19,38,2,6,33,pbp-team1,30,Michael Johnson,3pt jump shot made LUCAYANS BASKETBALL - trail by 19,Devonte Allen,3,1,393,1593,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Milan Momcilovic,Robert Jones,Tre King,game_1
19,40,2,6,20,pbp-team2,5,Curtis Jones,2pt jump shot made IOWA STATE UNIVERSITY - lead by 21,NA,2,1,380,1580,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Milan Momcilovic,Robert Jones,Tre King,game_1
19,40,2,5,56,pbp-team2,1,Jackson Paveletzke,Personal foul,NA,NA,NA,356,1556,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Milan Momcilovic,Robert Jones,Tre King,game_1
19,40,2,5,56,pbp-team1,6,Lamont Mcphee,Foul drawn,NA,NA,NA,356,1556,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Milan Momcilovic,Robert Jones,Tre King,game_1
20,40,2,5,56,pbp-team1,6,Lamont Mcphee,Free throw 1 of 2 made LUCAYANS BASKETBALL - trail by 20,NA,NA,1,356,1556,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Milan Momcilovic,Robert Jones,Tre King,game_1
21,40,2,5,56,pbp-team1,6,Lamont Mcphee,Free throw 2 of 2 made LUCAYANS BASKETBALL - trail by 19,NA,NA,1,356,1556,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Milan Momcilovic,Robert Jones,Tre King,game_1
21,40,2,5,38,pbp-team1,15,Joshua Symonette,Personal foul,NA,NA,NA,338,1538,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Omaha Biliew,Tre King,game_1
21,40,2,5,38,pbp-team2,0,Tre King,Foul drawn,NA,NA,NA,338,1538,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Omaha Biliew,Tre King,game_1
21,40,2,5,38,pbp-team2,0,Tre King,Free throw 1 of 2 missed,NA,NA,1,338,1538,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Omaha Biliew,Tre King,game_1
21,40,2,5,38,pbp-team2,NA,NA,Offensive Dead Ball Rebound,NA,NA,NA,338,1538,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Omaha Biliew,Tre King,game_1
21,40,2,5,38,pbp-team2,0,Tre King,Free throw 2 of 2 missed,NA,NA,1,338,1538,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Omaha Biliew,Tre King,game_1
21,40,2,5,38,pbp-team1,NA,NA,Defensive rebound,NA,NA,NA,338,1538,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Omaha Biliew,Tre King,game_1
21,40,2,5,37,pbp-team2,2,Jelani Hamilton,Personal foul,NA,NA,NA,337,1537,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Omaha Biliew,Tre King,game_1
21,40,2,5,37,pbp-team1,30,Michael Johnson,Foul drawn,NA,NA,NA,337,1537,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Omaha Biliew,Tre King,game_1
21,40,2,5,35,pbp-team1,30,Michael Johnson,Free throw 1 of 2 missed,NA,NA,1,335,1535,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Omaha Biliew,Tre King,game_1
21,40,2,5,35,pbp-team1,NA,NA,Offensive Dead Ball Rebound,NA,NA,NA,335,1535,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Omaha Biliew,Tre King,game_1
22,40,2,5,35,pbp-team1,30,Michael Johnson,Free throw 2 of 2 made LUCAYANS BASKETBALL - trail by 18,NA,NA,1,335,1535,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Omaha Biliew,Tre King,game_1
22,43,2,5,26,pbp-team2,5,Curtis Jones,3pt jump shot made IOWA STATE UNIVERSITY - lead by 21,NA,3,1,326,1526,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Omaha Biliew,Tre King,game_1
22,43,2,5,15,pbp-team1,8,Dacoda Johnson,Turnover - bad pass,NA,NA,NA,315,1515,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Omaha Biliew,Tre King,game_1
22,43,2,5,15,pbp-team2,2,Jelani Hamilton,Steal,NA,NA,NA,315,1515,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Omaha Biliew,Tre King,game_1
22,45,2,5,3,pbp-team2,33,Omaha Biliew,2pt dunk made IOWA STATE UNIVERSITY - lead by 23,Jackson Paveletzke,2,1,303,1503,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Omaha Biliew,Tre King,game_1
22,45,2,4,41,pbp-team2,0,Tre King,Personal foul,NA,NA,NA,281,1481,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Omaha Biliew,Tre King,game_1
22,45,2,4,41,pbp-team1,15,Joshua Symonette,Foul drawn,NA,NA,NA,281,1481,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Omaha Biliew,Tre King,game_1
23,45,2,4,41,pbp-team1,15,Joshua Symonette,Free throw 1 of 2 made LUCAYANS BASKETBALL - trail by 22,NA,NA,1,281,1481,Dacoda Johnson,Devonte Allen,Joshua Symonette,Lamont Mcphee,Michael Johnson,Curtis Jones,Jackson Paveletzke,Jelani Hamilton,Omaha Biliew,Tre King,game_1
